host,hour,request_count,unique_urls,avg_bytes,total_bytes,error_rate,status_404,status_500,status_200,post_rate,get_rate,url_diversity,bytes_per_req,error_to_ok_ratio,max_bytes,large_req_count,anomaly_score,is_anomaly,label
fao-gradasst1.sfr.buffalo.edu,1995-07-07 16:00:00+00:00,13,5,102795.30769230769,1336339,0.0,0,0,13,0.0,1.0,0.38461538461538464,102795.30769230769,0.0,1013716,5,-0.05019871243302554,-1,ANOMALY
b10rn107.remote.ingr.com,1995-07-27 03:00:00+00:00,75,70,12183.746666666666,913781,0.013333333333333334,1,0,72,0.0,1.0,0.9333333333333333,12183.746666666666,0.013888888888888888,114688,5,-0.0501948387800174,-1,ANOMALY
corp-uu.infoseek.com,1995-07-02 09:00:00+00:00,2,2,65405.5,130811,0.5,1,0,1,0.0,1.0,1.0,65405.5,1.0,130811,1,-0.05017992583604891,-1,ANOMALY
dal03-24.ppp.iadfw.net,1995-07-17 08:00:00+00:00,44,33,44707.0,1967108,0.0,0,0,44,0.0,1.0,0.75,44707.0,0.0,195155,16,-0.05017912484770637,-1,ANOMALY
gemini.tntech.edu,1995-07-07 22:00:00+00:00,5,5,324454.4,1622272,0.0,0,0,5,0.0,1.0,1.0,324454.4,0.0,1013716,2,-0.0501672241210942,-1,ANOMALY
pm2-27.magicnet.net,1995-07-24 14:00:00+00:00,46,46,16664.043478260868,766546,0.043478260869565216,2,0,44,0.0,1.0,1.0,16664.043478260868,0.045454545454545456,175619,5,-0.05013402435600023,-1,ANOMALY
n1031556.ksc.nasa.gov,1995-07-06 15:00:00+00:00,67,38,22206.83582089552,1487858,0.0,0,0,67,0.0,1.0,0.5671641791044776,22206.83582089552,0.0,501126,5,-0.050099900056481905,-1,ANOMALY
ams46.pi.net,1995-07-07 06:00:00+00:00,20,18,65465.65,1309313,0.05,1,0,18,0.0,1.0,0.9,65465.65,0.05555555555555555,729088,3,-0.05008436652633441,-1,ANOMALY
www-b6.proxy.aol.com,1995-07-05 23:00:00+00:00,19,14,156532.42105263157,2974116,0.0,0,0,17,0.0,1.0,0.7368421052631579,156532.42105263157,0.0,593699,6,-0.05005848095783727,-1,ANOMALY
behroozi2.physics.uni.edu,1995-07-24 18:00:00+00:00,8,8,263928.0,2111424,0.0,0,0,8,0.0,1.0,1.0,263928.0,0.0,952257,4,-0.05005416687608122,-1,ANOMALY
www-a1.proxy.aol.com,1995-07-12 04:00:00+00:00,4,4,321287.75,1285151,0.0,0,0,3,0.0,1.0,1.0,321287.75,0.0,1269716,1,-0.05004400183012059,-1,ANOMALY
ppp31.texoma.com,1995-07-01 05:00:00+00:00,4,4,322211.75,1288847,0.0,0,0,4,0.0,1.0,1.0,322211.75,0.0,1269716,1,-0.05004400183012059,-1,ANOMALY
128.159.63.121,1995-07-25 15:00:00+00:00,4,4,322468.75,1289875,0.0,0,0,4,0.0,1.0,1.0,322468.75,0.0,1269716,1,-0.05004400183012059,-1,ANOMALY
host62.ascend.interop.eunet.de,1995-07-22 21:00:00+00:00,4,4,323055.5,1292222,0.0,0,0,4,0.0,1.0,1.0,323055.5,0.0,1269716,1,-0.05004400183012059,-1,ANOMALY
prographs.cisco.com,1995-07-12 00:00:00+00:00,42,42,49609.04761904762,2083580,0.0,0,0,38,0.0,1.0,1.0,49609.04761904762,0.0,936810,8,-0.05002942872360194,-1,ANOMALY
piweba3y.prodigy.com,1995-07-18 04:00:00+00:00,86,59,16299.639534883721,1401769,0.0,0,0,72,0.0,1.0,0.686046511627907,16299.639534883721,0.0,188416,7,-0.05002259079737037,-1,ANOMALY
poseidon.sssd.navy.mil,1995-07-21 21:00:00+00:00,31,31,77560.06451612903,2404362,0.0,0,0,31,0.0,1.0,1.0,77560.06451612903,0.0,250849,17,-0.05000042415743333,-1,ANOMALY
juliana.mayo.edu,1995-07-24 18:00:00+00:00,10,10,218812.8,2188128,0.0,0,0,10,0.0,1.0,1.0,218812.8,0.0,1269716,2,-0.049982178537011035,-1,ANOMALY
screen.lotus.com,1995-07-10 15:00:00+00:00,26,24,103654.57692307692,2695019,0.0,0,0,26,0.0,1.0,0.9230769230769231,103654.57692307692,0.0,1269716,4,-0.04996431151333702,-1,ANOMALY
intgate.raleigh.ibm.com,1995-07-27 20:00:00+00:00,35,28,69435.82857142857,2430254,0.0,0,0,35,0.0,1.0,0.8,69435.82857142857,0.0,806727,8,-0.04995536337944595,-1,ANOMALY
starbuck.lerc.nasa.gov,1995-07-24 18:00:00+00:00,73,54,15679.068493150686,1144572,0.0,0,0,72,0.0,1.0,0.7397260273972602,15679.068493150686,0.0,359062,7,-0.04995411670371852,-1,ANOMALY
www-d1.proxy.aol.com,1995-07-02 22:00:00+00:00,5,4,1077.8,5389,0.4,2,0,2,0.0,1.0,0.8,1077.8,1.0,3985,0,-0.0499526742582741,-1,ANOMALY
132.146.108.122,1995-07-25 15:00:00+00:00,38,37,59672.39473684211,2267551,0.0,0,0,37,0.0,1.0,0.9736842105263158,59672.39473684211,0.0,513911,13,-0.04993302818751566,-1,ANOMALY
dvs09.hdvs.com,1995-07-05 22:00:00+00:00,20,18,131471.15,2629423,0.0,0,0,19,0.0,1.0,0.9,131471.15,0.0,1121554,4,-0.04992471696784606,-1,ANOMALY
dyn-446.direct.ca,1995-07-18 23:00:00+00:00,15,11,8829.066666666668,132436,0.2,3,0,12,0.0,1.0,0.7333333333333333,8829.066666666668,0.25,25218,0,-0.04991458973247154,-1,ANOMALY
sirius.astro.uva.nl,1995-07-13 13:00:00+00:00,18,2,39746.833333333336,715443,0.05555555555555555,1,0,17,0.0,1.0,0.1111111111111111,39746.833333333336,0.058823529411764705,51448,1,-0.0499011375510241,-1,ANOMALY
news.ti.com,1995-07-03 13:00:00+00:00,54,44,39002.53703703704,2106137,0.0,0,0,43,0.0,1.0,0.8148148148148148,39002.53703703704,0.0,802816,5,-0.04987008816618044,-1,ANOMALY
walrus.labs.cis.pitt.edu,1995-07-14 02:00:00+00:00,2,2,412041.5,824083,0.0,0,0,2,0.0,1.0,1.0,412041.5,0.0,717587,2,-0.049861026501675454,-1,ANOMALY
piweba1y.prodigy.com,1995-07-21 02:00:00+00:00,20,9,6503.65,130073,0.15,3,0,16,0.0,1.0,0.45,6503.65,0.1875,41397,0,-0.04985068109158575,-1,ANOMALY
159.142.145.166,1995-07-12 12:00:00+00:00,23,23,136045.4347826087,3129045,0.0,0,0,20,0.0,1.0,1.0,136045.4347826087,0.0,1121554,5,-0.049829342796916865,-1,ANOMALY
fts3p13-bfs.scri.fsu.edu,1995-07-10 06:00:00+00:00,46,41,54792.913043478264,2520474,0.0,0,0,46,0.0,1.0,0.8913043478260869,54792.913043478264,0.0,487455,8,-0.04982802208918924,-1,ANOMALY
slip144-198.ut.nl.ibm.net,1995-07-15 22:00:00+00:00,97,92,16510.463917525773,1601515,0.0,0,0,95,0.0,1.0,0.9484536082474226,16510.463917525773,0.0,215411,5,-0.04982091001025346,-1,ANOMALY
ppp-81-12.bu.edu,1995-07-22 01:00:00+00:00,9,9,241190.44444444444,2170714,0.0,0,0,9,0.0,1.0,1.0,241190.44444444444,0.0,1081049,2,-0.04981783996146927,-1,ANOMALY
remote11.compusmart.ab.ca,1995-07-16 21:00:00+00:00,37,36,57617.51351351351,2131848,0.0,0,0,37,0.0,1.0,0.972972972972973,57617.51351351351,0.0,717587,12,-0.049816087593962055,-1,ANOMALY
zuza.hip.berkeley.edu,1995-07-02 21:00:00+00:00,31,31,94914.64516129032,2942354,0.0,0,0,30,0.0,1.0,1.0,94914.64516129032,0.0,1121554,4,-0.049810283816515755,-1,ANOMALY
204.92.75.4,1995-07-06 15:00:00+00:00,2,2,447773.0,895546,0.0,0,0,2,0.0,1.0,1.0,447773.0,0.0,589824,2,-0.04979646694740669,-1,ANOMALY
webgate1.mot.com,1995-07-11 15:00:00+00:00,29,28,93451.4827586207,2710093,0.0,0,0,26,0.0,1.0,0.9655172413793104,93451.4827586207,0.0,1121554,6,-0.04978627119589574,-1,ANOMALY
204.248.85.104,1995-07-08 07:00:00+00:00,4,3,274888.25,1099553,0.0,0,0,4,0.0,1.0,0.75,274888.25,0.0,1081049,1,-0.0497615986480765,-1,ANOMALY
199.44.11.32,1995-07-07 12:00:00+00:00,9,7,198311.77777777778,1784806,0.0,0,0,9,0.0,1.0,0.7777777777777778,198311.77777777778,0.0,1269716,2,-0.04973405038950729,-1,ANOMALY
dec27.ncat.edu,1995-07-10 18:00:00+00:00,12,12,206367.33333333334,2476408,0.0,0,0,12,0.0,1.0,1.0,206367.33333333334,0.0,1121554,4,-0.04971753874272378,-1,ANOMALY
blv-pm3-ip4.halcyon.com,1995-07-03 04:00:00+00:00,75,70,18759.133333333335,1406935,0.0,0,0,59,0.0,1.0,0.9333333333333333,18759.133333333335,0.0,236269,9,-0.049713470642158475,-1,ANOMALY
gw4.att.com,1995-07-03 17:00:00+00:00,42,30,49469.80952380953,2077732,0.0,0,0,37,0.0,1.0,0.7142857142857143,49469.80952380953,0.0,1269716,6,-0.04968461063268337,-1,ANOMALY
128.158.21.220,1995-07-06 20:00:00+00:00,160,52,4216.43125,674629,0.0,0,0,160,0.0,1.0,0.325,4216.43125,0.0,41397,0,-0.04966977116259652,-1,ANOMALY
pc0137.metrolink.net,1995-07-22 04:00:00+00:00,13,10,7324.153846153846,95214,0.23076923076923078,3,0,10,0.0,1.0,0.7692307692307693,7324.153846153846,0.3,49152,0,-0.049660589452142134,-1,ANOMALY
199.1.42.121,1995-07-04 22:00:00+00:00,2,2,429801.0,859602,0.0,0,0,2,0.0,1.0,1.0,429801.0,0.0,851968,1,-0.04964853723321705,-1,ANOMALY
tad14.anet.cz,1995-07-01 20:00:00+00:00,2,2,428329.5,856659,0.0,0,0,2,0.0,1.0,1.0,428329.5,0.0,852121,1,-0.04964853723321705,-1,ANOMALY
mac_235.chem.wisc.edu,1995-07-02 23:00:00+00:00,2,2,426108.5,852217,0.0,0,0,1,0.0,1.0,1.0,426108.5,0.0,852121,1,-0.04964853723321705,-1,ANOMALY
dd15-002.compuserve.com,1995-07-14 06:00:00+00:00,63,56,25900.507936507936,1631732,0.0,0,0,60,0.0,1.0,0.8888888888888888,25900.507936507936,0.0,212992,10,-0.04964742377554565,-1,ANOMALY
198.14.55.105,1995-07-07 21:00:00+00:00,29,29,106376.13793103448,3084908,0.0,0,0,29,0.0,1.0,1.0,106376.13793103448,0.0,487455,10,-0.04962668138409243,-1,ANOMALY
usstyx.glaxo.com,1995-07-10 18:00:00+00:00,59,46,19839.5593220339,1170534,0.01694915254237288,1,0,36,0.0,1.0,0.7796610169491526,19839.5593220339,0.027777777777777776,280014,5,-0.04962000566345437,-1,ANOMALY
dal40.pic.net,1995-07-02 03:00:00+00:00,2,2,417697.0,835394,0.0,0,0,1,0.0,1.0,1.0,417697.0,0.0,835394,1,-0.04960484394090303,-1,ANOMALY
192.208.22.80,1995-07-10 14:00:00+00:00,2,2,417968.5,835937,0.0,0,0,2,0.0,1.0,1.0,417968.5,0.0,835394,1,-0.04960484394090303,-1,ANOMALY
host62.ascend.interop.eunet.de,1995-07-02 22:00:00+00:00,5,5,343817.8,1719089,0.0,0,0,5,0.0,1.0,1.0,343817.8,0.0,852121,2,-0.04959113251818703,-1,ANOMALY
link092.txdirect.net,1995-07-09 23:00:00+00:00,5,4,30957.4,154787,0.4,2,0,3,0.0,1.0,0.8,30957.4,0.6666666666666666,79088,1,-0.04958479873844135,-1,ANOMALY
intospa.aball.de,1995-07-11 11:00:00+00:00,5,5,1413.4,7067,0.4,2,0,1,0.0,1.0,1.0,1413.4,2.0,7067,0,-0.049581565605897104,-1,ANOMALY
barkley.me.berkeley.edu,1995-07-19 03:00:00+00:00,58,58,29938.396551724138,1736427,0.0,0,0,58,0.0,1.0,1.0,29938.396551724138,0.0,198390,10,-0.04957433589855231,-1,ANOMALY
crumden.dny.rockwell.com,1995-07-25 14:00:00+00:00,14,11,180981.85714285713,2533746,0.0,0,0,14,0.0,1.0,0.7857142857142857,180981.85714285713,0.0,952257,3,-0.049553587195594107,-1,ANOMALY
198.146.162.5,1995-07-19 19:00:00+00:00,39,37,55456.94871794872,2162821,0.0,0,0,38,0.0,1.0,0.9487179487179487,55456.94871794872,0.0,280014,18,-0.049547410964793426,-1,ANOMALY
www-c2.proxy.aol.com,1995-07-25 23:00:00+00:00,46,44,46203.239130434784,2125349,0.0,0,0,46,0.0,1.0,0.9565217391304348,46203.239130434784,0.0,1121554,5,-0.04951270352914661,-1,ANOMALY
obelix.whu-koblenz.de,1995-07-05 08:00:00+00:00,39,39,49073.0,1913847,0.0,0,0,37,0.0,1.0,1.0,49073.0,0.0,835394,10,-0.04950585929889695,-1,ANOMALY
hp6e.ess.harris.com,1995-07-19 19:00:00+00:00,4,3,281425.0,1125700,0.0,0,0,4,0.0,1.0,0.75,281425.0,0.0,946425,2,-0.04950122271463653,-1,ANOMALY
suntsu.pppl.gov,1995-07-08 03:00:00+00:00,21,20,141613.57142857142,2973885,0.0,0,0,21,0.0,1.0,0.9523809523809523,141613.57142857142,0.0,1013716,4,-0.04948029093242856,-1,ANOMALY
pc59.butler.cc.msstate.edu,1995-07-26 23:00:00+00:00,77,47,8835.961038961039,680369,0.012987012987012988,1,0,76,0.0,1.0,0.6103896103896104,8835.961038961039,0.013157894736842105,122880,2,-0.049470133351132706,-1,ANOMALY
nit1.mains.nitech.ac.jp,1995-07-14 11:00:00+00:00,13,13,205981.15384615384,2677755,0.0,0,0,8,0.0,1.0,1.0,205981.15384615384,0.0,946425,4,-0.04945316980225756,-1,ANOMALY
pp4.westdat.com,1995-07-02 08:00:00+00:00,9,5,162508.66666666666,1462578,0.0,0,0,7,0.0,1.0,0.5555555555555556,162508.66666666666,0.0,425984,7,-0.04944462184771781,-1,ANOMALY
mike.hip.berkeley.edu,1995-07-02 13:00:00+00:00,9,9,246158.0,2215422,0.0,0,0,9,0.0,1.0,1.0,246158.0,0.0,946425,3,-0.04944385563320197,-1,ANOMALY
blv-pm0-ip28.halcyon.com,1995-07-22 05:00:00+00:00,39,28,61164.02564102564,2385397,0.0,0,0,39,0.0,1.0,0.717948717948718,61164.02564102564,0.0,501126,10,-0.049423933948026466,-1,ANOMALY
nadine-ruth-beall.tenet.edu,1995-07-19 01:00:00+00:00,2,2,419387.5,838775,0.0,0,0,2,0.0,1.0,1.0,419387.5,0.0,835394,1,-0.04939420758663571,-1,ANOMALY
gbms01.uwgb.edu,1995-07-04 02:00:00+00:00,2,2,419964.5,839929,0.0,0,0,2,0.0,1.0,1.0,419964.5,0.0,835394,1,-0.04939420758663571,-1,ANOMALY
line032.nwm.mindlink.net,1995-07-26 10:00:00+00:00,2,2,419387.5,838775,0.0,0,0,2,0.0,1.0,1.0,419387.5,0.0,835394,1,-0.04939420758663571,-1,ANOMALY
ip143.fhu.primenet.com,1995-07-08 05:00:00+00:00,2,2,419309.5,838619,0.0,0,0,2,0.0,1.0,1.0,419309.5,0.0,835394,1,-0.04939420758663571,-1,ANOMALY
freenet.vancouver.bc.ca,1995-07-04 09:00:00+00:00,2,2,418636.5,837273,0.0,0,0,2,0.0,1.0,1.0,418636.5,0.0,835394,1,-0.04939420758663571,-1,ANOMALY
dynam70.nbnet.nb.ca,1995-07-03 10:00:00+00:00,55,55,29436.78181818182,1619023,0.0,0,0,55,0.0,1.0,1.0,29436.78181818182,0.0,212992,15,-0.04934906304800557,-1,ANOMALY
thicks.borland.com,1995-07-11 19:00:00+00:00,30,28,52979.7,1589391,0.03333333333333333,1,0,29,0.0,1.0,0.9333333333333333,52979.7,0.034482758620689655,147230,14,-0.04934840773174676,-1,ANOMALY
204.101.168.15,1995-07-14 16:00:00+00:00,4,3,285247.75,1140991,0.0,0,0,4,0.0,1.0,0.75,285247.75,0.0,887988,2,-0.049334292654663714,-1,ANOMALY
163.205.156.16,1995-07-06 14:00:00+00:00,23,23,133896.39130434784,3079617,0.0,0,0,23,0.0,1.0,1.0,133896.39130434784,0.0,2973350,1,-0.04933132550497166,-1,ANOMALY
news.ti.com,1995-07-08 16:00:00+00:00,24,17,97165.16666666667,2331964,0.0,0,0,24,0.0,1.0,0.7083333333333334,97165.16666666667,0.0,501126,13,-0.049290905798546114,-1,ANOMALY
alyssa.prodigy.com,1995-07-03 01:00:00+00:00,35,23,80676.54285714286,2823679,0.0,0,0,33,0.0,1.0,0.6571428571428571,80676.54285714286,0.0,887988,5,-0.04928821882103307,-1,ANOMALY
pc-162-90.tele.nokia.fi,1995-07-14 11:00:00+00:00,30,17,63257.13333333333,1897714,0.0,0,0,24,0.0,1.0,0.5666666666666667,63257.13333333333,0.0,1082916,6,-0.04927137991129937,-1,ANOMALY
128.159.111.23,1995-07-06 19:00:00+00:00,13,10,7117.461538461538,92527,0.23076923076923078,3,0,10,0.0,1.0,0.7692307692307693,7117.461538461538,0.3,34885,0,-0.049244332837016014,-1,ANOMALY
ppp-mia-106.netrus.net,1995-07-03 03:00:00+00:00,19,16,104416.0,1983904,0.0,0,0,19,0.0,1.0,0.8421052631578947,104416.0,0.0,1269716,7,-0.049233969152757684,-1,ANOMALY
www-d4.proxy.aol.com,1995-07-16 20:00:00+00:00,31,30,56445.032258064515,1749796,0.03225806451612903,1,0,29,0.0,1.0,0.967741935483871,56445.032258064515,0.034482758620689655,717587,3,-0.04921884852671787,-1,ANOMALY
ip215.cap.primenet.com,1995-07-01 05:00:00+00:00,13,11,6307.692307692308,82000,0.23076923076923078,3,0,10,0.0,1.0,0.8461538461538461,6307.692307692308,0.3,25218,0,-0.049212636512916186,-1,ANOMALY
cust001.nb7.falls-church.va.alterdial.alter.net,1995-07-06 23:00:00+00:00,13,11,6169.076923076923,80198,0.23076923076923078,3,0,10,0.0,1.0,0.8461538461538461,6169.076923076923,0.3,25218,0,-0.049212636512916186,-1,ANOMALY
163.206.89.4,1995-07-13 09:00:00+00:00,111,89,12530.603603603604,1390897,0.0,0,0,109,0.0,1.0,0.8018018018018018,12530.603603603604,0.0,124991,5,-0.04918566926462409,-1,ANOMALY
lofn.css.gov,1995-07-04 22:00:00+00:00,11,10,205461.18181818182,2260073,0.0,0,0,10,0.0,1.0,0.9090909090909091,205461.18181818182,0.0,946425,3,-0.04917722944801606,-1,ANOMALY
144.92.136.53,1995-07-18 23:00:00+00:00,53,49,34511.41509433962,1829105,0.0,0,0,49,0.0,1.0,0.9245283018867925,34511.41509433962,0.0,717587,6,-0.04912731191893771,-1,ANOMALY
helpdesk6.mc.duke.edu,1995-07-23 14:00:00+00:00,21,21,146010.80952380953,3066227,0.0,0,0,13,0.0,1.0,1.0,146010.80952380953,0.0,1081049,4,-0.04903501676612998,-1,ANOMALY
128.158.45.8,1995-07-12 21:00:00+00:00,28,16,47121.107142857145,1319391,0.03571428571428571,1,0,27,0.0,1.0,0.5714285714285714,47121.107142857145,0.037037037037037035,501126,5,-0.048991293717393525,-1,ANOMALY
jglocksien.sso.az.honeywell.com,1995-07-13 16:00:00+00:00,34,33,60650.882352941175,2062130,0.0,0,0,30,0.0,1.0,0.9705882352941176,60650.882352941175,0.0,717587,12,-0.04896919225825502,-1,ANOMALY
spinel.cs.brandeis.edu,1995-07-20 21:00:00+00:00,11,8,200979.72727272726,2210777,0.0,0,0,11,0.0,1.0,0.7272727272727273,200979.72727272726,0.0,668858,4,-0.048918528569414255,-1,ANOMALY
reliant.nosc.mil,1995-07-26 22:00:00+00:00,124,111,9729.435483870968,1206450,0.0,0,0,122,0.0,1.0,0.8951612903225806,9729.435483870968,0.0,297851,3,-0.048908771836731924,-1,ANOMALY
c682h.gsfc.nasa.gov,1995-07-14 18:00:00+00:00,52,38,39802.86538461538,2069749,0.0,0,0,52,0.0,1.0,0.7307692307692307,39802.86538461538,0.0,439760,9,-0.04889910230531891,-1,ANOMALY
198.253.42.56,1995-07-06 22:00:00+00:00,23,22,43218.782608695656,994032,0.08695652173913043,2,0,21,0.0,1.0,0.9565217391304348,43218.782608695656,0.09523809523809523,372172,5,-0.048878815089895555,-1,ANOMALY
netcom20.netcom.com,1995-07-04 17:00:00+00:00,19,13,134642.15789473685,2558201,0.0,0,0,18,0.0,1.0,0.6842105263157895,134642.15789473685,0.0,1269716,3,-0.048856739271386895,-1,ANOMALY
azclimate.la.asu.edu,1995-07-07 17:00:00+00:00,62,42,30094.112903225807,1865835,0.0,0,0,62,0.0,1.0,0.6774193548387096,30094.112903225807,0.0,402466,7,-0.04884837475286752,-1,ANOMALY
www-d4.proxy.aol.com,1995-07-06 16:00:00+00:00,15,13,53173.13333333333,797597,0.13333333333333333,2,0,13,0.0,1.0,0.8666666666666667,53173.13333333333,0.15384615384615385,372172,2,-0.0488347740407028,-1,ANOMALY
hot3.orl.mmc.com,1995-07-14 11:00:00+00:00,72,65,12035.291666666666,866541,0.013888888888888888,1,0,67,0.0,1.0,0.9027777777777778,12035.291666666666,0.014925373134328358,131072,4,-0.048829715883812685,-1,ANOMALY
dp059.ppp.iglou.com,1995-07-16 06:00:00+00:00,4,2,245493.25,981973,0.0,0,0,4,0.0,1.0,0.5,245493.25,0.0,692912,2,-0.04878225810424064,-1,ANOMALY
onet2.cup.hp.com,1995-07-13 21:00:00+00:00,16,15,159295.75,2548732,0.0,0,0,15,0.0,1.0,0.9375,159295.75,0.0,1082916,5,-0.048781087650079935,-1,ANOMALY
titan.econ.umn.edu,1995-07-19 20:00:00+00:00,51,51,37287.74509803922,1901675,0.0,0,0,51,0.0,1.0,1.0,37287.74509803922,0.0,283389,14,-0.04875577932446129,-1,ANOMALY
sslip-02.mother.com,1995-07-07 07:00:00+00:00,19,17,4418.0526315789475,83943,0.21052631578947367,4,0,15,0.0,1.0,0.8947368421052632,4418.0526315789475,0.26666666666666666,25218,0,-0.04873214022264394,-1,ANOMALY
www-a2.proxy.aol.com,1995-07-06 03:00:00+00:00,16,15,139453.4375,2231255,0.0,0,0,16,0.0,1.0,0.9375,139453.4375,0.0,946425,7,-0.048691999638495576,-1,ANOMALY
www-c2.proxy.aol.com,1995-07-08 17:00:00+00:00,35,30,62446.0,2185610,0.0,0,0,32,0.0,1.0,0.8571428571428571,62446.0,0.0,818032,10,-0.048684494660593436,-1,ANOMALY
peak.org,1995-07-09 07:00:00+00:00,14,11,162076.42857142858,2269070,0.0,0,0,14,0.0,1.0,0.7857142857142857,162076.42857142858,0.0,1121554,4,-0.04867698743358184,-1,ANOMALY
ping1.ping.be,1995-07-05 21:00:00+00:00,13,11,178545.3076923077,2321089,0.0,0,0,10,0.0,1.0,0.8461538461538461,178545.3076923077,0.0,946425,5,-0.0486444323263745,-1,ANOMALY
syru82-205.syr.edu,1995-07-17 15:00:00+00:00,29,28,91558.06896551725,2655184,0.0,0,0,29,0.0,1.0,0.9655172413793104,91558.06896551725,0.0,501126,12,-0.04863992865424238,-1,ANOMALY
ucmg16.med.uc.edu,1995-07-16 17:00:00+00:00,28,25,49200.57142857143,1377616,0.03571428571428571,1,0,25,0.0,1.0,0.8928571428571429,49200.57142857143,0.04,692912,6,-0.04861147278025557,-1,ANOMALY
ix-mia1-18.ix.netcom.com,1995-07-16 01:00:00+00:00,50,36,32523.32,1626166,0.0,0,0,44,0.0,1.0,0.72,32523.32,0.0,717587,10,-0.04860886888469729,-1,ANOMALY
128.158.44.132,1995-07-12 15:00:00+00:00,30,22,44916.833333333336,1347505,0.03333333333333333,1,0,28,0.0,1.0,0.7333333333333333,44916.833333333336,0.03571428571428571,195155,11,-0.048535805103313234,-1,ANOMALY
bocagate.bocaraton.ibm.com,1995-07-03 11:00:00+00:00,56,56,30753.214285714286,1722180,0.0,0,0,56,0.0,1.0,1.0,30753.214285714286,0.0,280014,11,-0.04853438686586031,-1,ANOMALY
balti.cee.hw.ac.uk,1995-07-20 09:00:00+00:00,15,1,37097.333333333336,556460,0.06666666666666667,1,0,14,0.0,1.0,0.06666666666666667,37097.333333333336,0.07142857142857142,44223,0,-0.048510147865882036,-1,ANOMALY
piweba2y.prodigy.com,1995-07-04 04:00:00+00:00,31,28,83835.58064516129,2598903,0.0,0,0,29,0.0,1.0,0.9032258064516129,83835.58064516129,0.0,569688,10,-0.04849649844873438,-1,ANOMALY
rafaelz.dialup.cloud9.net,1995-07-16 18:00:00+00:00,11,11,230791.27272727274,2538704,0.0,0,0,11,0.0,1.0,1.0,230791.27272727274,0.0,946425,3,-0.04848020771638906,-1,ANOMALY
ns.yomiuri.co.jp,1995-07-04 05:00:00+00:00,50,37,17511.14,875557,0.04,2,0,47,0.0,1.0,0.74,17511.14,0.0425531914893617,188416,4,-0.04846660514008316,-1,ANOMALY
www-b5.proxy.aol.com,1995-07-04 06:00:00+00:00,35,30,73062.11428571428,2557174,0.0,0,0,28,0.0,1.0,0.8571428571428571,73062.11428571428,0.0,1121554,4,-0.048423536459729966,-1,ANOMALY
kfp-slc3.slac.stanford.edu,1995-07-04 02:00:00+00:00,51,43,33396.64705882353,1703229,0.0,0,0,43,0.0,1.0,0.8431372549019608,33396.64705882353,0.0,1081049,4,-0.048413490537608794,-1,ANOMALY
blv-pm1-ip23.halcyon.com,1995-07-16 18:00:00+00:00,47,47,24621.85106382979,1157227,0.02127659574468085,1,0,34,0.0,1.0,1.0,24621.85106382979,0.029411764705882353,163840,9,-0.04839470868289031,-1,ANOMALY
fts4p8-bfs.scri.fsu.edu,1995-07-08 00:00:00+00:00,44,36,43167.22727272727,1899358,0.0,0,0,44,0.0,1.0,0.8181818181818182,43167.22727272727,0.0,1269716,4,-0.04838952577250866,-1,ANOMALY
pbadri-ss10.cisco.com,1995-07-12 22:00:00+00:00,112,42,13183.526785714286,1476555,0.0,0,0,110,0.0,1.0,0.375,13183.526785714286,0.0,142215,4,-0.04835788464840218,-1,ANOMALY
gsde002.ksc.nasa.gov,1995-07-05 16:00:00+00:00,16,16,184550.5625,2952809,0.0,0,0,16,0.0,1.0,1.0,184550.5625,0.0,1081049,3,-0.048355816148540454,-1,ANOMALY
dynam72.nbnet.nb.ca,1995-07-25 01:00:00+00:00,62,51,22725.1935483871,1408962,0.0,0,0,53,0.0,1.0,0.8225806451612904,22725.1935483871,0.0,294912,10,-0.04834246825021249,-1,ANOMALY
tocc601.pn.itnet.it,1995-07-01 18:00:00+00:00,4,4,339889.25,1359557,0.0,0,0,3,0.0,1.0,1.0,339889.25,0.0,946425,2,-0.048332239609653826,-1,ANOMALY
cle202.ssd.com,1995-07-13 13:00:00+00:00,45,19,18465.8,830961,0.022222222222222223,1,0,35,0.0,1.0,0.4222222222222222,18465.8,0.02857142857142857,78597,8,-0.04832678308845606,-1,ANOMALY
170.142.2.132,1995-07-24 23:00:00+00:00,35,26,26089.85714285714,913145,0.05714285714285714,2,0,33,0.0,1.0,0.7428571428571429,26089.85714285714,0.06060606060606061,209976,6,-0.04831971166902149,-1,ANOMALY
134.136.243.100,1995-07-12 16:00:00+00:00,33,23,77619.48484848485,2561443,0.0,0,0,30,0.0,1.0,0.696969696969697,77619.48484848485,0.0,1121554,4,-0.04828001689833694,-1,ANOMALY
204.149.228.68,1995-07-04 01:00:00+00:00,1,1,516688.0,516688,0.0,0,0,1,0.0,1.0,1.0,516688.0,0.0,516688,1,-0.04820453549868109,-1,ANOMALY
macorbi.clark.net,1995-07-08 02:00:00+00:00,1,1,516688.0,516688,0.0,0,0,1,0.0,1.0,1.0,516688.0,0.0,516688,1,-0.04820453549868109,-1,ANOMALY
198.110.96.7,1995-07-01 06:00:00+00:00,1,1,516688.0,516688,0.0,0,0,1,0.0,1.0,1.0,516688.0,0.0,516688,1,-0.04820453549868109,-1,ANOMALY
wileypost.cac.psu.edu,1995-07-06 16:00:00+00:00,1,1,516688.0,516688,0.0,0,0,1,0.0,1.0,1.0,516688.0,0.0,516688,1,-0.04820453549868109,-1,ANOMALY
